שם הרשות,סמל הרשות,מחוז,מעמד מוניציפאלי,סהכ אוכלוסייה בסוף השנה,"אשכול מדד חברתי כלכלי (משנת 2019, מ-1 עד 10, 1 הנמוך ביותר)",סהכ תקבולים (תקציב רגיל ותקציב בלתי רגיל),סהכ הכנסות בתקציב הרגיל,הכנסות לנפש בתקציב הרגיל (שח),מיסים ומענקים,שירותים מקומיים,סהכ שירותים ממלכתיים,שירותים ממלכתיים - חינוך,שירותים ממלכתיים - רווחה,שירותים ממלכתיים - תרבות,סהכ מפעלים,מפעלים - מפעל המים,תקבולים בלתי רגילים,סהכ הכנסות בתקציב הרגיל.1,סהכ הכנסות עצמיות,הכנסות עצמיות: מארנונה,ארנונה למגורים: סהכ גביות,ארנונה למגורים: סהכ חיובים נטו,ארנונה למגורים: יחס גבייה ב-% לכלל החיובים,ארנונה למגורים: גבייה השנה (קרן + ריבית),ארנונה למגורים: חיוב בשנת החשבון,ארנונה למגורים: יחס גבייה ב-% לחיוב השנה,"ארנונה למגורים: סהכ פטורים, שחרורים והנחות",ארנונה למגורים: גביית פיגורים (קרן + ריבית),ארנונה לא למגורים: גבייה,הכנסות עצמיות: מחינוך,הכנסות עצמיות: מרווחה,יתר הכנסות עצמיות,סהכ הכנסות מהממשלה,הכנסות מהממשלה: ממשרד החינוך,הכנסות מהממשלה: ממשרד הרווחה,הכנסות מהממשלה: מענק כללי,הכנסות מהממשלה: מענקים מיוחדים ומיועדים,הכנסות מהממשלה: מענקים להקטנת גירעון מצטבר,מלוות למחזור ולאיזון,סהכ הכנסות בתקציב בלתי רגיל,השתתפות בעלי נכסים,השתתפות הממשלה,מלוות,הכנסות אחרות,סהכ תשלומים (תקציב רגיל ותקציב בלתי רגיל),סהכ הוצאות בתקציב הרגיל,הוצאה לנפש בתקציב הרגיל (שח),הנהלה וכלליות,שירותים מקומיים.1,סהכ שירותים ממלכתיים.1,שירותים ממלכתיים: חינוך,שירותים ממלכתיים: רווחה,שירותים ממלכתיים: תרבות,מפעלים,מפעלים: מפעל המים,תשלומים בלתי רגילים,סהכ הוצאות בתקציב הרגיל.1,סהכ הוצאות לעלות עבודה,הוצאות לעלות עבודה: לחינוך,הוצאות לעלות עבודה: לרווחה,הוצאות תפעול,הוצאות לפירעון מלוות,הוצאות מימון,העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר),"הוצאות כלליות, השתתפויות והעברות",סהכ הוצאות בתקציב בלתי רגיל,הוצאות לעבודות שבוצעו במשך השנה,הוצאות להעברת מלוות,הוצאות אחרות,עודף/גירעון בתקציב הרגיל השנה,עודף/גירעון בתקציב הרגיל השנה ללא קבלת מלוות לאיזון,עודף/גירעון מצטבר בתקציב הרגיל לסוף שנה,עומס מלוות לסוף השנה (כולל הפרשי הצמדה),סהכ חיוב ארנונה - חיוב באלפי ₪,למגורים,"למשרדים, שירותים ומסחר",לתעשייה,למלאכה,לבנקים וחברות ביטוח,לבתי מלון,לחניונים,לקרקע תפוסה,לקרקע תפוסה לעריכת אירועים,לקרקע תפוסה במפעל עתיר שטח,לאדמה חקלאית,למבנה חקלאי,למגורים שאינם בשימוש,לאדמת בניין,למערכת סולרית על גג נכס,למערכת סולרית שאינה על גג נכס,לקרקע תפוסה למערכת סולרית,ליתר סוגי הנכסים,סהכ חיוב ארנונה - שטחים באלפי מר,למגורים.1,"למשרדים, שירותים ומסחר.1",לתעשייה.1,למלאכה.1,לבנקים וחברות ביטוח.1,לבתי מלון.1,לחניונים.1,לקרקע תפוסה.1,לקרקע תפוסה לעריכת אירועים.1,לקרקע תפוסה במפעל עתיר שטח.1,לאדמה חקלאית.1,למבנה חקלאי.1,למגורים שאינם בשימוש.1,לאדמת בניין.1,למערכת סולרית על גג נכס.1,למערכת סולרית שאינה על גג נכס.1,לקרקע תפוסה למערכת סולרית.1,ליתר סוגי הנכסים.1,ארנונה והכנסות עצמיות,סהכ  אוכלוסייה בסוף השנה,ארנונה לא למגורים לנפש,ארנונה למגורים והכנסות עצמיות לנפש,הכנסות מהמדינה לנפש,אשכול
אל קסום,69.0,הדרום,מועצה אזורית,18100.856646118078,1.0,240057.0,195929.0,10824.294332059642,23976.0,907,157899,114389,43263,247,8221.0,7171,4926.0,195929.0,20883.0,2850.0,10.0,84111.823,0.00011888935043055719,5.0,25985.823,0.00019241260898298276,38.0,5.0,2840.0,4269.0,216.0,13548.0,175046.0,110020,43047.0,16975,3726.0,0,0,44128.0,0,25569.0,0,18559,253095.0,212621.0,11746.460632049635,12468,5216.0,160299.0,111443.0,46191.0,1961.0,28817.0,25007,5821,212621.0,64946.0,47540.0,9982.0,81203.0,1917,356,6344.0,57855.0,40474.0,36808,0,3666.0,-16692.0,-16692.0,-36300.0,19691.0,21186.389,17475.823,593.525,48.407,6.868,0.0,0.0,0.0,138.989,0.0,0.0,0.0,27.32,0,0.0,0.0,0.0,0.0,2895.4569999999985,732.65082,475.651,6.181,1.307,0.14164,0.0,0.0,0.0,13.22451,0.0,0.0,0.0,75.85446,0,0.0,0.0,0.0,0.0,160.29120999999998,18038.0,18100.856646118078,0.15689865156791175,1.1537023030608102,9.670592028998831,1.0
אל-בטוף,65.0,הצפון,מועצה אזורית,8565.065892447601,2.0,97476.0,75013.0,8758.017853212787,20391.0,1461,47783,38706,8400,677,2907.0,1501,2471.0,75013.0,14961.0,5575.0,4670.0,8036.0,0.5811348929815828,4213.0,8881.0,0.47438351536989076,3515.0,457.0,905.0,104.0,94.0,9188.0,60052.0,38922,8321.0,8901,2432.0,1099,0,22463.0,0,16435.0,3931,2097,96156.0,75347.0,8797.013466812738,6325,5805.0,56111.0,41650.0,11832.0,2286.0,2066.0,202,5040,75347.0,35272.0,25448.0,3076.0,17222.0,2801,602,392.0,17959.0,20809.0,18920,1099,790.0,-334.0,-334.0,-1732.0,16314.0,9312.995,8344.0,515.34,0.0,81.66,0.0,0.0,38.57,333.425,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,240.013,224.364,6.107,0.0,0.975,0.0,0.0,1.247,7.32,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13599.0,8565.065892447601,0.10566176738908685,1.7467466319426832,7.011271221270103,2.0
אלונה,45.0,חיפה,מועצה אזורית,2260.8635246777576,8.0,22429.0,21211.0,9381.81352765343,11400.0,1954,6872,4792,959,742,0.0,0,985.0,21211.0,9055.0,3662.0,3491.0,4097.8025,0.8519200229879309,2838.0,3636.8025,0.7803558208068764,353.0,653.0,171.0,1317.0,78.0,3998.0,12156.0,3475,881.0,7242,21.0,0,0,1218.0,0,592.0,0,626,23336.0,21207.0,9380.044292157196,2871,4631.0,11949.0,8830.0,1187.0,1552.0,26.0,0,1730,21207.0,7958.0,3214.0,346.0,8436.0,108,65,12.0,4628.0,2129.0,2089,0,40.0,4.0,4.0,314.0,715.0,3795.8424,3504.8025,218.615,5.7887,0.0,0.0,0.0,0.0,66.6362,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,94.435,85.278,2.469,0.214,0.0,0.0,0.0,0.0,6.474,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8231.0,2260.8635246777576,0.0756348174639921,4.005106854599114,5.376706673054316,8.0
אשכול,38.0,הדרום,מועצה אזורית,15336.200018614481,6.0,282637.0,220743.0,14393.591615398258,104155.0,14975,86747,60581,21260,4063,10997.0,2961,3869.0,220743.0,72266.0,44196.0,16752.0,19892.0,0.8421475970239293,14570.0,26426.0,0.551350942253841,9801.0,2182.0,27444.0,3815.0,758.0,23497.0,148477.0,58528,20502.0,31555,11454.0,0,0,61894.0,11560,33040.0,7000,10294,280612.0,220669.0,14388.76643054737,20214,38191.0,127942.0,86562.0,26730.0,12218.0,13663.0,2902,20659,220669.0,84848.0,45006.0,6638.0,52166.0,10132,553,4285.0,68685.0,59943.0,57371,0,2572.0,74.0,74.0,-10207.0,61012.0,57422.0,24054.0,5260.0,6602.0,2540.0,0.0,193.0,0.0,3621.0,0.0,0.0,6831.0,3853.0,0,0.0,21.0,3052.0,0.0,1395.0,294385.571,622.566,51.122,145.285,32.251,0.0,4.687,0.0,2551.26,0.0,0.0,284888.0,1017.0,0,0.0,119.0,3406.0,0.0,1548.4000000000233,42640.0,15336.200018614481,1.7894915276724053,4.712119032895133,9.681472582503124,6.0
באר טוביה,33.0,הדרום,מועצה אזורית,23762.002027979994,7.0,361723.0,338811.0,14258.520793031104,211450.0,8050,93746,73430,15170,2319,16587.0,0,8978.0,338811.0,274042.0,178446.0,37375.0,49325.0,0.7577293461733402,32530.0,46390.0,0.7012287130847166,7011.0,4845.0,141071.0,27955.0,71.0,67570.0,64769.0,43895,15099.0,0,76.0,0,0,22912.0,0,1868.0,0,21044,352227.0,330745.0,13919.071280717193,23916,70903.0,170910.0,129538.0,24820.0,12391.0,19116.0,0,45900,330745.0,84601.0,46772.0,4782.0,178645.0,333,5537,1926.0,59703.0,21482.0,19755,0,1727.0,8066.0,8066.0,10041.0,1848.0,217903.0,42487.0,58204.0,71670.0,14652.0,83.0,34.0,0.0,23781.0,0.0,282.0,4461.0,767.0,0,0.0,137.0,64.0,621.0,660.0,95904.73,1151.8,517.62,747.11,211.95,0.1,0.43,0.0,3337.68,0.0,974.0,85909.56,2073.02,0,0.0,314.16,33.5,624.71,9.089999999981956,128126.0,23762.002027979994,5.936831409823444,11.53278245146654,2.7257383415645644,7.0
בוסתן אל-מרג',66.0,הצפון,מועצה אזורית,8254.72761244121,3.0,61579.0,48673.0,5896.3786917259295,23460.0,1244,21649,14952,6471,226,1563.0,997,757.0,48673.0,15194.0,7267.0,6375.0,9457.0,0.6741038384265623,6099.0,11381.0,0.5358931552587646,4420.0,276.0,892.0,69.0,4.0,7854.0,33479.0,14810,6467.0,8738,3012.0,0,0,12906.0,0,10834.0,0,2072,61910.0,49456.0,5991.2334267046945,7210,5017.0,29359.0,18989.0,9111.0,1048.0,1908.0,163,5962,49456.0,13377.0,6087.0,1692.0,17963.0,2936,230,515.0,14435.0,12454.0,10610,0,1844.0,-783.0,-783.0,1413.0,23122.0,12877.0,11828.0,662.0,0.0,140.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,103.0,0,0.0,0.0,0.0,0.0,0.0,341.65,314.0,7.7,0.0,1.65,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.3,0,0.0,0.0,0.0,0.0,0.0,14026.0,8254.72761244121,0.10805928940109566,1.8406422008522954,4.055736490873634,3.0
בני שמעון,41.0,הדרום,מועצה אזורית,11628.296079578928,7.0,272617.0,200417.0,17235.285258341763,69783.0,9841,68870,55309,8538,1281,32455.0,1555,19468.0,200417.0,136919.0,55079.0,16207.0,17567.0,0.9225821141913816,15776.0,18826.0,0.8379900138106874,2581.0,431.0,38872.0,4692.0,780.0,76368.0,63498.0,50009,7638.0,0,1369.0,0,0,72200.0,0,13818.0,3700,54682,238828.0,199367.0,17144.988279935445,15493,40993.0,93968.0,64787.0,14696.0,11081.0,9929.0,1274,38984,199367.0,37129.0,11374.0,3808.0,52862.0,4898,749,28219.0,75510.0,39461.0,33679,0,5782.0,1050.0,1050.0,13145.0,34282.0,66860.0,17823.0,14347.0,3376.0,9902.0,0.0,101.0,0.0,16417.0,74.0,0.0,2626.0,1216.0,0,0.0,0.0,0.0,978.0,0.0,127807.456,477.32,136.98,87.123,184.841,0.0,2.335,0.0,8302.0,9.0,0.0,117130.7,402.384,0,0.0,0.0,0.0,1074.773,0.0,97616.0,11628.296079578928,3.34288013772415,11.774639987061455,5.460645271280307,7.0
ברנר,28.0,המרכז,מועצה אזורית,8072.573106751473,8.0,114430.0,98206.0,12165.389981772441,36963.0,918,56775,45411,4949,5598,2221.0,145,1329.0,98206.0,49420.0,34110.0,12765.0,13083.53,0.9756541239252708,12697.0,14896.53,0.8523461504122101,1987.0,68.0,21345.0,2801.0,196.0,12313.0,48786.0,42520,4753.0,0,18.0,0,0,16224.0,0,6929.0,0,9295,117659.0,98206.0,12165.389981772441,8025,14739.0,68971.0,52229.0,6671.0,8993.0,3329.0,116,3142,98206.0,47507.0,36785.0,1146.0,24935.0,1748,283,807.0,22926.0,19453.0,19141,0,312.0,0.0,0.0,6629.0,5420.0,35064.67,14505.53,6217.69,3083.5,5528.16,134.61,0.0,0.0,4199.85,122.1,0.0,1134.37,136.08,0,0.0,0.0,2.78,0.0,0.0,26142.56,370.93,63.22,48.86,88.52,0.15,0.0,0.0,708.32,2.12,0.0,24483.71,348.92,0,0.0,0.0,27.81,0.0,0.0,28007.0,8072.573106751473,2.6441383333088893,6.121963758825266,6.043426222947176,8.0
גדרות,32.0,המרכז,מועצה אזורית,5200.6700442797755,9.0,52692.0,44740.0,8602.737650932035,24137.0,5456,12468,8882,2627,652,2193.0,0,486.0,44740.0,32750.0,21820.0,12444.0,12920.0,0.9631578947368421,12041.0,14034.0,0.8579877440501639,1929.0,403.0,9376.0,580.0,18.0,10332.0,11990.0,8317,2609.0,289,0.0,0,0,7952.0,0,2205.0,0,5747,58206.0,44719.0,8598.699709701155,5703,9933.0,20387.0,13901.0,3811.0,2205.0,2660.0,0,6036,44719.0,14198.0,6025.0,979.0,14103.0,1521,635,1747.0,12515.0,13487.0,10674,0,2813.0,21.0,21.0,497.0,2205.0,22115.985,13595.0,2715.8,2974.0,46.185,0.0,0.0,0.0,2559.0,0.0,0.0,143.0,45.0,0,0.0,0.0,0.0,0.0,38.0,540.60592,262.013,26.92872,57.41055,0.72562,0.0,0.0,0.0,67.46553,0.0,0.0,5.813,119.7306,0,0.0,0.0,0.0,0.0,0.5189000000000306,22971.0,5200.6700442797755,1.8028446181300573,6.297265491015292,2.3054721599167434,9.0
גולן,71.0,הצפון,מועצה אזורית,20102.954721151975,6.0,253330.0,184598.0,9182.630243193516,83244.0,8666,74255,58622,12667,0,17161.0,4048,1272.0,184598.0,87776.0,52213.9,22588.4,27331.572,0.8264581342046481,22031.4,27711.075,0.795039528419594,3347.0,557.0,29625.5,3924.0,1221.0,30417.1,96822.0,50347,11396.0,25546,1752.0,0,0,68732.0,4522,48698.0,8500,7012,262207.0,191254.0,9513.725850397797,18441,33780.0,113261.0,81009.0,19498.0,7644.0,15647.0,3301,10125,191254.0,54655.0,25007.0,4193.0,84214.0,9906,351,792.0,41336.0,70953.0,57282,0,13671.0,-6656.0,-6656.0,-12464.0,51034.0,54114.074,25907.075,2384.464,3659.48,581.683,285.495,5499.952,79.879,14000.493,0.0,0.0,1368.241,347.312,0,0.0,0.0,0.0,0.0,0.0,101056.001,704.517,29.041,139.08,11.936,0.305,132.332,52.846,11999.748,0.0,0.0,87068.451,917.745,0,0.0,0.0,0.0,0.0,0.0,57593.5,20102.954721151975,1.473688838826691,4.366323320006469,4.816306923187048,6.0
גוש עציון,76.0,אזור יהודה והשומרון,מועצה אזורית,26503.38578601483,6.0,339375.0,232033.0,8754.84369708107,76262.0,16143,129365,105570,20584,2863,7743.0,0,2520.0,232033.0,70454.0,42045.0,33567.0,36748.0,0.9134374659845433,31824.0,37034.0,0.8593184641140573,3329.0,1743.0,8478.0,3781.0,454.0,24174.0,161579.0,101016,20827.0,13223,17547.0,0,0,107342.0,152,46820.0,38000,22370,330876.0,230410.0,8693.606238097382,23531,31972.0,156147.0,119622.0,29856.0,4719.0,6240.0,0,12520,230410.0,59213.0,31560.0,5985.0,83807.0,7472,479,684.0,78755.0,100466.0,93858,0,6608.0,1623.0,1623.0,4798.0,61734.0,44119.0,34965.0,4056.0,686.0,412.0,140.0,433.0,0.0,969.6,24.4,0.0,5.0,191.0,0,1932.0,0.2,19.8,0.0,285.0,1299.287,795.028,39.851,19.071,6.439,0.209,8.227,0.0,152.466,1.1,0.0,0.168,76.456,0,168.332,0.84,12.9,0.0,18.200000000000273,60233.0,26503.38578601483,0.31988365820315784,2.6583018701398067,6.096541826941264,6.0
גזר,30.0,המרכז,מועצה אזורית,27729.676690334698,8.0,269433.0,235596.0,8496.168297631759,132804.0,5304,83652,59268,13958,6784,10756.0,1734,3080.0,235596.0,162637.0,124519.0,48203.0,55298.45,0.8716880852899132,43580.0,56038.45,0.7776803248483852,7457.0,4623.0,76316.0,5916.0,716.0,31486.0,72959.0,53089,12979.0,0,22.0,0,0,33837.0,592,1847.0,2256,29142,257967.0,233754.0,8429.74126999021,20609,48702.0,134293.0,95482.0,18949.0,15434.0,9832.0,1408,20318,233754.0,67759.0,31535.0,4801.0,91564.0,2373,1737,7643.0,62678.0,24213.0,24028,0,185.0,1842.0,1842.0,18410.0,4712.0,117152.98,47838.45,16921.49,23846.08,10070.7,0.0,40.5,0.0,16089.37,88.99,0.0,2252.4,5.0,0,0.0,0.0,0.0,0.0,0.0,59779.072,1220.73,144.0,545.98,142.342,0.0,0.91,0.0,2742.84,4.07,0.0,54936.53,41.67,0,0.0,0.0,0.0,0.0,0.0,81698.0,27729.676690334698,2.7521417163367174,5.865088216361637,2.631080081270121,8.0
גן רווה,27.0,המרכז,מועצה אזורית,6575.107421464228,8.0,61786.0,48458.0,7369.917614092572,26730.0,2281,16020,12003,1443,2255,3157.0,1279,270.0,48458.0,37625.0,25334.0,10839.0,13197.0,0.8213230279609002,10232.0,12015.0,0.8516021639617145,1007.0,607.0,14495.0,3234.0,124.0,8933.0,10833.0,8769,1319.0,0,17.0,0,0,13328.0,977,822.0,0,11529,64790.0,48272.0,7341.629102882426,5201,9894.0,25155.0,18396.0,1938.0,4436.0,2733.0,1133,5289,48272.0,16692.0,8088.0,265.0,15098.0,50,355,2682.0,13395.0,16518.0,12207,0,4311.0,186.0,186.0,1669.0,308.0,35828.0,13059.0,7035.0,4819.0,0.0,0.0,0.0,0.0,5967.0,0.0,0.0,342.0,255.0,0,0.0,0.0,0.0,0.0,4351.0,19164.0,322.0,56.0,111.0,0.0,0.0,0.0,0.0,4013.0,0.0,0.0,14230.0,308.0,0,0.0,0.0,0.0,0.0,124.0,22523.0,6575.107421464228,2.204526720382018,5.722339969256532,1.64757764483604,8.0
דרום השרון,20.0,המרכז,מועצה אזורית,34506.922615271935,9.0,458330.0,356122.0,10320.305985280442,127703.0,51732,143023,115834,18571,6949,18990.0,3286,14674.0,356122.0,222583.0,114251.0,60374.0,65923.085,0.915824858621225,58011.0,69878.085,0.8301744388101074,7512.0,2363.0,53877.0,7612.0,677.0,100043.0,133539.0,104976,17631.0,0,2737.0,0,0,102208.0,1475,57136.0,17390,26207,479767.0,355983.0,10316.277808049173,32288,93203.0,189290.0,142809.0,27488.0,17385.0,23351.0,2249,17851,355983.0,108548.0,68376.0,5910.0,131052.0,13727,870,477.0,101309.0,123784.0,80018,0,43766.0,139.0,139.0,880.0,111296.0,123705.30883,65176.085,22848.702,13434.592,3666.923,465.916,131.829,422.465,11869.918,469.925,0.0,419.213,231.021,0,0.0,0.63721,0.0,1.85862,4566.224000000002,14849.9602,1820.717,212.884,264.706,56.485,0.492,2.298,9.356,1469.172,49.73342,0.0,10292.31,594.184,0,0.0,1.52438,0.0,0.8224,75.27599999999984,166343.0,34506.922615271935,1.5613388826552541,6.450386853723377,3.8699191315570647,9.0
הגלבוע,8.0,הצפון,מועצה אזורית,32487.81454129366,5.0,316337.0,232809.0,7166.040661309734,116416.0,9784,96657,69889,23691,921,8706.0,0,1246.0,232809.0,109865.0,74911.0,42096.0,67718.31,0.6216339421347048,37516.0,58457.31,0.6417674709972115,11764.0,4580.0,32815.0,3007.0,223.0,31724.0,122944.0,64118,23468.0,23387,5304.0,0,0,83528.0,0,43021.0,11389,29118,312491.0,232734.0,7163.732103437837,28086,31989.0,138147.0,95294.0,30201.0,10962.0,8652.0,0,25860,232734.0,70351.0,39581.0,4854.0,75988.0,21301,1009,7092.0,56993.0,79757.0,79051,0,706.0,75.0,75.0,-17843.0,121576.0,91768.09,58252.31,4942.54,16272.38,0.0,0.0,707.36,0.0,8601.83,0.0,0.0,1772.71,1107.81,0,0.0,10.62,84.19,16.34,0.0,36989.23,1390.85,66.0,443.57,0.0,0.0,15.84,0.0,1012.94,0.0,0.0,27666.98,6230.2,0,0.0,69.75,80.23,12.87,0.0,72470.0,32487.81454129366,1.0100710208835522,3.38172947461135,3.784311186698383,5.0
הגליל העליון,1.0,הצפון,מועצה אזורית,19922.022847538425,7.0,301549.0,244890.0,12292.426420455527,111330.0,16709,107176,80081,21036,5244,7534.0,0,2141.0,244890.0,120385.0,79623.0,29646.0,31464.01,0.9422193801743642,28226.0,39262.51,0.7189046242840818,6568.0,1420.0,49977.0,7364.0,1360.0,32038.0,124505.0,74064,19325.0,21712,625.0,0,0,56659.0,1072,28867.0,2000,24720,298473.0,244565.0,12276.11281603457,19658,57937.0,139232.0,90883.0,31641.0,14940.0,8830.0,0,18908,244565.0,59748.0,30642.0,5664.0,129830.0,8393,989,6806.0,38799.0,53908.0,46989,0,6919.0,325.0,325.0,911.0,52591.0,80913.496,33891.51,12067.34,13712.932,2972.48,0.0,5026.129,0.0,7797.066,83.393,0.0,4059.47,1273.294,0,0.0,2.351,27.531,0.0,0.0,127676.763,936.0,133.801,467.749,100.654,0.0,129.824,0.0,5714.023,4.124,0.0,119502.843,430.241,0,0.0,76.657,180.847,0.0,0.0,68988.0,19922.022847538425,2.5086307942958306,6.042810056051855,6.249616364403673,7.0
הגליל התחתון,3.0,הצפון,מועצה אזורית,12981.887306530916,7.0,205182.0,161211.0,12418.148162393776,91227.0,7015,54609,45604,6903,1977,5389.0,0,2971.0,161211.0,107196.0,53809.0,20354.0,25207.0,0.8074741143333201,20279.0,25718.0,0.7885138813282526,3748.0,75.0,33455.0,9036.0,177.0,44174.0,54015.0,33571,6717.0,9391,327.0,0,0,43971.0,679,13486.0,1400,28406,189196.0,161225.0,12419.226588023997,21176,18953.0,74808.0,59100.0,9109.0,5478.0,6505.0,0,39783,161225.0,44095.0,21772.0,2598.0,51104.0,9469,683,4993.0,50881.0,27971.0,26014,0,1957.0,-14.0,-14.0,360.0,66073.0,78760.0,22408.0,6760.0,10019.0,17472.0,221.0,1244.0,0.0,19862.0,0.0,0.0,756.0,18.0,0,0.0,0.0,0.0,0.0,0.0,73493.436,573.837,71.152,164.993,271.224,0.243,28.469,0.0,4254.627,0.0,0.0,68085.0,43.891,0,0.0,0.0,0.0,0.0,0.0,73666.0,12981.887306530916,2.5770521042167336,8.257350989795754,4.160797172598023,7.0
הערבה התיכונה,54.0,הדרום,מועצה אזורית,3958.298704621095,7.0,68222.0,56871.0,14367.536217922676,31665.0,3996,17886,13675,3402,214,2906.0,674,418.0,56871.0,37923.0,25553.0,6195.0,7512.0,0.8246805111821086,5531.0,7215.0,0.7665973665973665,820.0,664.0,19358.0,3898.0,16.0,8456.0,18948.0,9048,3684.0,1250,1042.0,0,0,11351.0,1009,4886.0,533,4923,72429.0,56771.0,14342.272839016165,7231,11671.0,26592.0,15968.0,4704.0,4188.0,7146.0,1660,4131,56771.0,12569.0,1638.0,1244.0,26183.0,1553,378,1572.0,14516.0,15658.0,15654,0,4.0,100.0,100.0,849.0,5713.0,30038.0,6977.0,3062.0,1545.0,177.0,19.0,1442.0,0.0,7872.0,0.0,6000.0,1933.0,778.0,0,0.0,0.0,0.0,191.0,42.0,34019.527,165.19,32.98,36.89,3.53,0.037,30.15,0.0,1913.82,0.0,3342.0,27901.28,468.55,0,0.0,0.0,0.0,124.4,0.6999999999970896,17901.0,3958.298704621095,4.890484888722674,9.580631182716704,4.786905035205973,7.0
הר חברון,78.0,אזור יהודה והשומרון,מועצה אזורית,10711.251851864976,5.0,212971.0,171828.0,16041.82241033595,52101.0,8270,84184,70583,11913,1065,2894.0,0,24379.0,171828.0,33461.0,19990.0,12338.0,14659.8972592911,0.8416157208864793,10683.0,13728.8972592911,0.7781397003878244,1241.0,1655.0,7652.0,2271.0,560.0,10640.0,122367.0,68849,11148.0,20874,10014.0,0,16000,41143.0,1628,8605.0,22131,8779,220250.0,171823.0,16041.355611490293,16098,27102.0,102277.0,79702.0,15931.0,3824.0,3712.0,90,22634,171823.0,39316.0,21195.0,2791.0,60943.0,22270,514,3460.0,45320.0,48427.0,22835,18000,7592.0,5.0,-15995.0,-8692.0,37867.0,20626.97,12521.0,1016.38,5431.0,51.96,0.0,0.0,0.0,425.6,0.0,0.0,46.19,399.67,0,616.74,12.0,0.0,106.43,0.0,2340.56,313.89,9.48,170.53,0.92,0.0,0.0,0.0,39.8,0.0,0.0,1555.65,97.46,0,68.71,23.38,0.0,60.74,0.0,24154.0,10711.251851864976,0.7143889533946195,3.1239112349107896,11.424154869320361,5.0
זבולון,12.0,חיפה,מועצה אזורית,14030.390284575684,5.0,219241.0,183919.0,13108.616101876469,58555.0,8264,88051,67700,13786,5311,11835.0,2770,17214.0,183919.0,98265.0,38536.0,19969.0,27943.0,0.7146333607701392,18620.0,27892.0,0.667574931880109,4671.0,1349.0,18567.0,7533.0,586.0,51610.0,85654.0,58444,13031.0,8675,126.0,0,0,35322.0,0,20150.0,532,14640,230080.0,183896.0,13106.976803215955,18329,27035.0,114980.0,79869.0,20843.0,9448.0,13930.0,2829,9622,183896.0,67844.0,44064.0,5469.0,75758.0,7975,1183,435.0,30701.0,46184.0,40924,0,5260.0,23.0,23.0,464.0,43906.0,44947.94,23554.0,9225.0,3043.0,1483.5,23.6,11.0,16.44,5227.4,0.0,0.0,328.0,141.0,0,0.0,0.0,0.0,0.0,1895.0,34598.775,628.959,87.637,95.158,29.094,0.04,0.254,0.524,540.57,0.0,0.0,32793.79,369.349,0,0.0,0.0,0.0,0.0,53.400000000001455,78349.0,14030.390284575684,1.3233416621639984,7.003725342411014,6.104890759465456,5.0
חבל אילות,53.0,הדרום,מועצה אזורית,4856.720635776756,5.0,165465.0,145223.0,29901.452212470907,82505.0,6377,33541,26748,4639,927,16055.0,965,6745.0,145223.0,89394.0,38164.0,11972.0,15477.0,0.7735349227886542,11807.0,19040.0,0.6201155462184874,6486.0,165.0,26192.0,1361.0,166.0,49703.0,55829.0,25284,4487.0,0,1067.0,0,0,20242.0,3170,12524.0,1000,3548,165555.0,147063.0,30280.3086750901,11391,28591.0,55291.0,36062.0,7422.0,6704.0,20019.0,1531,31771,147063.0,41980.0,16549.0,2318.0,39374.0,5392,767,2858.0,56692.0,18492.0,11886,0,6606.0,-1840.0,-1840.0,2548.0,18914.0,74513.0,18199.0,28371.0,4345.0,7628.0,7.0,1603.0,1850.0,8909.0,0.0,192.0,405.0,1210.0,0,0.0,0.0,6.0,1718.0,70.0,43398.52,246.28,337.31,89.74,155.41,0.01,30.92,173.83,3524.45,0.0,128.1,37280.89,142.53,0,0.0,0.0,2.81,1283.1100000000001,3.1299999999973807,63037.0,4856.720635776756,5.392939385283585,18.406247075749874,11.495205136721031,5.0
חבל יבנה,29.0,המרכז,מועצה אזורית,6962.440283313768,5.0,103452.0,73998.0,10628.170151397077,37062.0,1468,34505,29683,4494,234,771.0,0,192.0,73998.0,39754.0,33449.0,9858.0,11313.25,0.8713676441340905,8928.0,11122.25,0.8027152779338713,1949.0,930.0,23591.0,746.0,266.0,5293.0,34244.0,28339,4097.0,262,278.0,0,0,29454.0,3937,11170.0,6500,7847,95533.0,75237.0,10806.124999062973,6905,13265.0,49948.0,38951.0,6769.0,3208.0,781.0,0,4338,75237.0,26055.0,17746.0,1808.0,31776.0,644,1205,322.0,15235.0,20296.0,18842,0,1454.0,-1239.0,-1239.0,-466.0,13229.0,33091.0,8897.0,14112.0,3054.0,285.0,0.0,0.0,4.0,6057.0,0.0,0.0,569.0,92.0,0,0.0,0.0,0.0,0.0,21.0,13342.999,228.0,131.9,69.0,4.66,0.0,0.0,0.141,1154.36,0.0,0.0,11523.0,231.0,0,0.0,0.0,0.0,0.0,0.9380000000001019,15233.0,6962.440283313768,3.388323495791892,5.709779672405192,4.918390478991885,5.0
